'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10','att11','att12','att13','att14','att15','att16','att17','att18','att19','att20','att21','id','outlier'
-2.41,-1.7,-0.48,1.97,-1.42,-0.01,3.29,1.32,6.72,5.35,4.81,5.73,5.68,4.82,1.96,1.28,-0.17,-0.31,-0.17,-1.0,-0.16,841.0,'no'
-0.63,-0.78,1.64,1.61,1.96,2.96,1.92,3.86,3.63,5.94,6.88,5.73,2.87,4.2,2.86,0.38,-0.75,-0.01,0.9,0.7,1.13,842.0,'no'
-0.84,0.26,0.02,-0.32,0.38,2.29,0.1,3.69,3.41,6.12,6.0,3.05,3.78,2.39,1.8,1.86,-1.0,-0.44,-0.96,0.37,-0.86,845.0,'no'
0.99,0.63,0.69,0.49,0.9,0.98,1.18,4.08,4.03,6.24,6.59,4.32,2.69,3.95,2.08,-0.48,-0.49,-0.91,-0.2,0.97,1.31,846.0,'no'
-1.15,-0.41,0.57,-0.18,-0.66,-0.16,2.49,2.63,2.06,3.09,3.08,4.77,3.46,3.14,1.83,1.43,-0.27,0.9,-1.44,-0.56,0.58,848.0,'no'
-0.09,0.6,0.78,-0.23,0.6,-0.13,1.96,1.67,1.4,2.15,4.94,3.66,3.11,3.95,4.2,1.3,2.3,1.09,-0.78,1.09,-0.75,849.0,'no'
-0.04,0.83,1.42,-0.03,1.19,-0.29,-0.26,0.65,1.53,4.13,5.15,5.1,3.64,3.72,4.38,2.77,2.39,1.84,1.17,0.0,1.2,851.0,'no'
-0.32,2.45,1.42,1.94,1.75,5.0,4.42,2.81,3.67,3.2,4.63,4.15,1.63,0.51,1.59,1.18,1.36,1.83,-1.15,-1.01,0.61,852.0,'no'
0.16,-1.65,-0.55,1.54,-0.12,-2.49,-1.3,-1.51,0.69,2.39,2.59,2.15,4.21,4.63,6.21,3.97,4.16,2.87,3.15,3.83,-1.1,853.0,'no'
0.7,-0.2,2.68,1.97,4.03,3.74,4.6,3.17,6.06,3.05,2.18,2.35,0.78,3.46,-0.68,2.56,-1.06,0.02,0.98,-0.11,0.33,854.0,'no'
1.24,0.29,1.16,-0.58,-0.25,4.59,2.47,4.38,4.99,4.8,3.82,4.32,1.87,0.9,2.22,1.39,0.97,-0.36,0.35,-0.26,-0.45,855.0,'no'
-0.17,1.14,0.71,3.05,4.96,6.73,5.8,6.51,3.73,2.38,2.36,2.42,0.61,-0.5,-0.94,1.91,1.1,-0.65,-0.07,-0.42,-0.76,856.0,'no'
1.89,0.68,0.86,3.12,1.62,4.19,5.37,4.63,3.72,2.74,1.93,1.27,2.7,0.45,1.62,1.5,1.55,1.59,-1.16,-2.76,0.44,858.0,'no'
-0.54,-0.58,0.76,-0.7,-0.14,0.65,2.26,2.51,3.16,3.01,3.35,5.04,4.92,4.22,2.19,1.27,0.05,-0.27,-0.9,0.01,0.96,860.0,'no'
-0.58,0.88,-0.34,0.41,-0.12,-0.06,-0.15,3.46,0.53,3.24,4.82,3.94,3.53,3.99,6.01,3.06,2.88,0.33,1.84,0.41,1.0,861.0,'no'
1.21,0.42,0.51,-0.88,-0.02,0.3,-0.17,1.08,0.69,2.5,2.51,2.74,4.5,5.38,8.72,4.34,4.05,2.22,0.54,-0.44,-1.01,862.0,'no'
-1.28,0.23,-1.18,0.83,1.96,2.63,2.98,2.45,3.05,4.53,5.99,3.5,4.2,2.86,3.52,0.76,1.56,1.37,0.02,-0.62,1.5,864.0,'no'
-0.17,-0.02,2.03,1.1,0.73,0.34,2.43,1.27,0.98,5.69,6.82,4.21,4.97,2.68,4.06,2.36,1.49,0.88,-0.38,3.11,-2.78,865.0,'no'
-0.98,-1.6,0.12,0.25,-0.23,1.99,2.02,2.52,4.06,5.65,5.1,3.74,3.89,2.43,3.13,0.81,1.44,0.1,-0.09,-1.47,-0.89,866.0,'no'
-0.42,-1.57,0.53,0.19,0.68,-0.08,1.86,2.42,5.16,5.92,6.66,5.05,2.99,1.51,3.06,1.73,0.35,0.19,-2.26,-1.19,-0.89,867.0,'no'
1.27,0.43,0.39,1.3,2.93,0.23,4.28,4.45,2.39,3.75,5.7,6.58,2.0,0.4,1.28,2.15,-0.1,-0.04,-1.33,-0.5,0.92,868.0,'no'
0.21,0.13,0.09,2.48,2.25,1.47,4.15,3.34,6.44,3.89,5.56,3.1,1.92,1.62,1.81,0.36,0.43,-0.52,0.26,-0.7,-0.45,869.0,'no'
-1.16,0.56,0.36,-0.93,0.12,0.64,-0.73,0.55,0.1,0.96,1.82,2.56,3.16,6.98,6.74,4.98,4.55,1.27,2.12,1.63,-0.65,870.0,'no'
0.24,-2.18,-0.03,-1.1,-1.69,1.02,1.07,1.47,3.87,6.01,4.86,4.34,3.24,3.72,2.65,0.31,1.88,0.52,2.19,-0.98,1.22,871.0,'no'
0.0,2.49,0.16,4.1,4.82,5.2,5.83,3.84,3.8,2.93,0.4,2.87,0.58,1.18,1.44,0.56,-1.35,0.01,0.28,2.05,-1.12,872.0,'no'
2.42,-0.41,-0.73,-0.28,0.93,-0.35,0.69,1.86,2.14,3.17,5.91,3.44,3.48,5.26,2.84,2.09,1.71,-0.52,0.49,1.44,-0.1,873.0,'no'
0.29,0.82,2.47,2.23,4.88,5.53,6.19,4.67,4.83,4.34,2.55,2.42,3.06,0.99,-0.71,1.08,-0.79,-0.44,-0.82,2.42,0.71,875.0,'no'
-1.04,-1.45,0.88,2.24,2.7,4.18,3.7,3.25,4.19,1.88,2.34,1.37,0.61,0.19,1.03,-0.28,-1.08,-0.01,0.32,0.06,0.88,876.0,'no'
1.46,-2.93,0.83,-1.77,-0.24,-1.03,0.52,1.02,1.14,0.5,0.57,3.26,4.26,4.42,6.95,4.66,3.36,2.76,1.21,1.57,-1.16,877.0,'no'
0.03,0.5,0.32,-1.68,-0.22,1.7,1.56,2.33,3.02,3.09,5.04,3.84,3.12,2.86,2.21,4.43,2.27,1.4,0.74,1.12,-0.73,878.0,'no'
-0.81,-0.07,0.87,-0.5,1.1,0.37,2.0,0.3,1.06,2.56,5.08,3.81,4.65,6.65,4.08,2.31,1.97,0.52,2.2,2.0,-0.47,880.0,'no'
0.19,2.18,1.79,1.12,1.78,2.33,3.24,3.04,5.25,4.26,4.27,3.31,2.61,1.87,1.95,0.2,0.25,-0.42,-0.29,-0.3,0.51,881.0,'no'
1.12,0.4,2.27,1.57,2.6,3.44,3.77,2.6,4.09,3.17,4.59,2.41,2.64,1.36,2.98,2.16,1.32,-0.6,-0.86,0.61,0.03,883.0,'no'
1.98,1.52,2.8,1.54,-0.34,-0.24,1.68,1.54,2.03,3.77,5.17,5.78,3.53,3.28,2.04,0.69,3.32,-0.2,0.85,-0.83,0.48,885.0,'no'
-0.15,-1.56,-1.95,-0.06,0.09,-0.63,2.24,1.97,2.47,1.69,4.65,3.7,4.47,2.55,4.58,3.1,1.57,0.15,-0.79,1.01,1.74,887.0,'no'
-1.56,-0.49,1.38,1.79,4.38,3.81,4.85,4.38,4.11,1.87,3.1,2.4,1.23,0.02,0.59,0.65,-0.02,1.46,0.31,0.61,-0.18,888.0,'no'
-0.26,2.13,-0.27,-0.57,0.65,2.42,3.35,5.24,2.96,3.98,2.92,2.76,3.14,1.86,-0.35,2.13,-1.13,0.83,-0.64,1.01,-0.57,891.0,'no'
-0.09,-0.99,0.5,2.9,2.74,2.56,4.07,2.95,4.34,2.73,1.2,2.34,1.08,0.6,0.56,-0.11,-0.41,-1.36,-1.34,0.16,0.31,892.0,'no'
-0.36,0.1,0.76,-0.13,1.08,0.31,-0.45,1.44,1.84,0.63,0.98,3.12,1.82,4.4,4.77,3.49,3.78,1.02,0.65,0.37,0.1,894.0,'no'
0.03,1.3,1.66,0.87,2.57,3.98,3.26,3.02,3.28,3.89,4.28,4.06,1.11,2.11,2.38,0.9,1.41,-0.74,0.18,0.08,1.19,895.0,'no'
0.07,1.29,0.93,0.57,-0.32,2.42,2.54,3.92,5.62,3.01,3.74,4.12,2.95,2.61,1.65,1.41,1.02,-0.35,-0.43,0.57,-0.21,896.0,'no'
-1.92,-1.12,1.81,3.87,2.73,5.58,5.53,3.94,3.44,4.59,1.45,1.48,-1.56,1.08,-0.71,1.38,1.59,0.58,0.28,-0.13,-1.18,897.0,'no'
1.14,-1.42,-0.28,0.47,0.48,1.29,0.91,2.75,2.18,3.54,4.61,6.29,1.84,1.77,1.29,0.97,0.8,-0.11,0.94,0.86,-0.52,898.0,'no'
-0.59,-0.26,0.15,1.64,1.62,1.95,4.18,3.24,5.52,4.67,5.17,5.83,2.77,2.26,2.8,1.52,1.18,-0.07,-0.9,0.41,-0.31,899.0,'no'
-0.02,1.36,2.41,1.24,2.53,2.28,1.32,1.65,3.96,6.24,6.13,3.22,2.59,1.65,2.45,0.16,-0.63,-0.74,0.51,-2.42,0.4,900.0,'no'
1.24,0.78,0.51,3.22,3.78,3.53,4.6,4.07,3.94,4.39,3.01,-1.2,0.62,1.76,-0.04,1.14,-0.65,0.51,-0.96,0.06,-0.64,901.0,'no'
0.09,-2.5,0.58,0.31,-1.28,-0.39,1.05,2.25,2.26,1.87,5.23,4.34,2.62,4.88,4.62,1.73,2.14,0.11,0.48,2.35,-0.71,902.0,'no'
1.79,-0.76,-0.58,-0.18,-0.13,-0.12,-1.31,0.29,-0.33,2.01,1.38,2.67,5.18,4.78,5.19,4.45,3.33,2.43,0.68,0.44,-0.59,903.0,'no'
-0.26,1.1,0.98,2.15,0.84,1.67,1.06,2.59,4.01,5.66,6.18,3.1,4.53,2.92,1.92,0.81,0.74,0.05,-0.75,-0.63,0.82,905.0,'no'
-0.84,-1.49,1.01,-2.73,-0.32,-0.83,2.95,0.36,3.45,3.35,2.46,3.3,4.35,2.37,2.89,0.71,1.59,3.24,0.06,1.0,1.11,909.0,'no'
-0.56,0.64,-0.19,0.14,-0.46,0.88,1.66,1.98,1.03,4.77,4.91,5.12,4.58,5.96,5.57,3.13,2.24,1.84,0.32,-1.05,1.36,910.0,'no'
-0.17,-0.85,1.03,0.92,-0.38,0.58,0.05,2.96,1.01,2.59,3.26,3.05,4.49,2.23,4.05,2.51,2.2,0.32,1.71,1.29,-0.59,911.0,'no'
-2.08,0.36,1.52,2.46,2.78,5.65,5.84,5.46,4.63,1.22,2.77,1.69,0.8,1.3,-0.05,0.3,-1.21,0.37,1.61,0.16,-0.54,913.0,'no'
1.18,1.39,2.02,0.61,1.78,2.07,5.57,3.74,3.55,3.65,4.24,2.4,0.18,1.48,-0.85,1.04,-0.65,0.91,0.72,-0.25,-0.85,914.0,'no'
-0.75,0.92,0.62,1.15,0.36,1.94,3.25,3.61,4.31,3.83,4.96,2.52,1.56,2.65,1.25,0.08,-0.45,-1.01,1.6,-0.56,0.24,915.0,'no'
-0.64,-0.05,-0.28,-1.33,0.27,2.16,3.31,3.61,4.95,3.72,5.68,4.98,3.97,2.83,3.02,2.37,-0.22,0.4,2.13,0.24,0.61,918.0,'no'
-1.25,1.88,0.35,1.01,-1.52,1.32,3.64,1.57,3.41,3.26,6.04,6.57,3.55,5.68,1.17,1.04,0.5,0.45,2.27,1.6,-0.28,920.0,'no'
-0.52,-0.09,-1.48,-0.27,-0.19,1.35,3.34,1.62,1.58,3.95,3.63,4.49,2.32,3.32,3.35,1.26,-0.07,1.9,-0.15,0.98,-0.65,921.0,'no'
-1.01,-0.33,0.47,1.74,0.07,0.89,1.66,1.81,5.24,4.13,6.05,5.28,4.57,2.29,2.32,2.78,1.59,0.07,0.74,0.27,0.74,922.0,'no'
-0.45,1.82,0.67,3.98,0.87,1.44,1.47,2.73,4.5,2.72,5.33,4.41,2.66,0.63,-0.14,-0.26,0.44,1.86,0.01,2.1,-1.95,923.0,'no'
-0.29,-0.49,1.52,1.6,1.42,2.74,4.3,1.61,3.63,3.31,4.99,4.98,3.44,1.52,0.07,-0.19,-0.28,-0.1,-0.79,1.34,0.27,924.0,'no'
-0.61,1.23,0.07,-0.32,0.51,1.69,1.45,1.3,1.43,3.43,4.94,5.39,2.86,3.3,5.37,2.41,2.85,-0.44,-1.23,1.22,0.89,929.0,'no'
-0.27,1.89,-1.32,1.31,-0.08,0.37,0.87,3.23,5.46,6.15,6.44,4.39,2.12,2.57,2.3,1.91,1.27,-1.83,1.16,0.42,-1.49,930.0,'no'
-0.74,0.33,-0.79,0.29,0.09,0.36,-0.2,0.09,0.1,0.27,1.62,3.09,5.59,4.95,5.37,4.17,4.31,2.68,2.38,1.58,0.44,931.0,'no'
0.11,-1.3,-0.62,-0.15,0.85,1.66,4.18,2.82,5.08,7.63,5.74,4.05,2.66,2.77,1.92,2.73,-0.11,-0.44,1.01,0.84,-0.39,932.0,'no'
0.78,-1.19,-1.06,1.04,-0.32,0.41,3.27,2.32,5.18,5.02,7.11,4.29,5.08,1.26,2.22,0.15,0.22,-0.83,0.23,-0.99,-1.26,933.0,'no'
1.3,0.6,0.71,1.23,2.97,3.45,3.38,2.86,4.94,4.46,4.74,3.73,0.42,2.35,0.64,0.22,0.28,-0.69,0.22,0.56,-1.15,934.0,'no'
0.64,1.22,2.0,3.77,4.3,3.89,5.08,3.78,6.04,2.73,2.42,0.67,0.4,-0.23,0.58,-1.92,-0.21,-1.27,-0.58,-0.23,-0.01,936.0,'no'
-0.69,-2.1,0.58,1.85,-1.32,0.63,0.53,0.48,-0.21,-0.17,1.75,3.47,5.7,6.93,5.49,4.63,4.46,1.94,4.32,1.34,0.52,937.0,'no'
-0.78,1.72,2.96,1.93,4.84,3.02,4.48,4.12,2.75,3.6,3.95,1.35,1.54,1.08,1.8,3.06,-0.21,-0.93,-0.25,0.36,0.84,938.0,'no'
1.87,1.16,-1.38,-0.71,-0.97,1.63,1.4,1.82,1.84,3.65,3.89,3.5,3.78,3.2,2.8,2.13,3.11,3.01,1.98,2.13,-0.5,941.0,'no'
-1.32,-0.04,-0.7,1.31,0.8,-1.76,0.82,2.45,1.13,2.63,1.36,3.4,3.84,6.28,4.38,3.25,0.56,2.0,1.56,-0.28,0.2,942.0,'no'
-0.03,0.06,0.83,1.12,2.43,2.54,2.98,4.11,4.14,3.64,6.35,2.63,1.85,1.82,1.44,-0.19,2.34,0.18,-0.51,-2.84,0.93,944.0,'no'
-0.36,0.06,-0.99,0.55,-1.3,1.5,1.49,0.6,0.85,3.06,2.75,2.1,4.05,2.92,5.02,4.31,3.51,2.61,1.06,1.4,-0.77,945.0,'no'
1.02,-0.22,2.13,3.73,1.96,3.54,6.17,4.13,2.77,4.17,3.83,1.64,1.77,0.83,-0.74,0.33,-0.91,-0.74,-0.12,0.97,-0.66,946.0,'no'
-1.52,-0.81,0.47,2.98,2.61,3.22,4.87,3.69,3.76,3.2,3.69,1.37,2.1,-0.04,1.76,-0.92,-0.58,0.39,0.25,1.57,-0.13,949.0,'no'
-0.54,0.17,1.43,-1.22,-0.74,-0.54,1.69,3.95,3.13,5.3,5.3,4.26,5.26,2.62,1.26,0.1,2.1,0.6,0.18,0.85,-1.82,950.0,'no'
-0.5,-0.26,0.58,0.15,0.39,-0.02,2.13,2.74,5.15,3.12,4.39,6.44,4.49,3.03,2.99,2.22,2.35,-0.98,-0.16,-0.23,0.41,951.0,'no'
-2.93,1.04,0.85,0.22,0.35,0.67,-0.22,1.32,0.69,2.24,2.24,4.56,3.51,3.28,7.12,2.33,2.39,2.26,2.9,-0.13,-1.06,953.0,'no'
-2.82,0.01,1.32,0.02,2.86,2.73,3.38,4.76,5.08,3.67,5.47,3.03,1.62,0.93,-0.03,1.15,-1.37,-0.25,0.04,0.9,-0.4,956.0,'no'
-1.29,-0.26,1.68,0.83,1.65,0.65,0.49,3.11,2.28,4.39,5.89,4.27,3.16,3.32,2.36,0.94,-0.06,0.95,1.46,1.05,0.14,957.0,'no'
0.27,-0.34,0.11,1.92,1.34,0.41,1.16,1.2,0.99,1.41,1.31,3.7,4.34,4.69,4.71,2.15,1.94,1.7,1.51,2.07,0.13,958.0,'no'
-0.58,-1.2,0.8,-1.95,-0.38,1.02,-0.9,1.31,2.75,3.1,5.39,4.1,3.5,4.2,4.0,2.05,-0.57,1.15,0.52,0.08,-1.72,959.0,'no'
-0.96,1.85,1.67,4.13,2.2,5.2,5.21,5.43,3.42,3.14,3.05,2.44,-0.83,-0.2,2.27,-0.46,-0.14,0.91,1.7,1.42,-0.7,960.0,'no'
-1.32,-0.55,1.72,0.29,0.53,4.14,4.05,5.22,3.3,4.53,4.13,4.56,2.42,1.7,2.65,-0.3,-0.47,-1.88,0.74,0.08,-0.28,961.0,'no'
-0.78,-0.62,-0.05,-0.82,0.4,2.23,0.59,4.1,2.86,3.4,4.84,5.54,4.02,2.88,4.05,1.46,3.37,2.88,0.5,-0.44,-0.34,962.0,'no'
1.17,-0.21,-2.15,-0.85,0.83,0.91,0.27,1.94,1.08,4.16,4.16,3.22,4.54,3.91,3.21,2.71,1.41,1.37,1.62,0.8,-1.35,963.0,'no'
0.08,1.33,-0.57,0.44,0.84,5.09,4.89,5.21,4.97,4.09,5.81,3.44,0.63,0.8,1.33,-0.76,0.31,-0.46,-2.67,-0.7,1.03,964.0,'no'
-0.71,0.42,1.37,-0.6,2.28,2.73,3.53,3.61,4.62,4.34,4.38,2.98,3.22,1.25,2.79,0.35,-0.97,-0.24,-1.54,-2.82,1.33,965.0,'no'
-1.75,-0.34,1.55,4.03,5.18,3.45,5.23,4.55,2.39,3.09,1.2,1.08,-1.01,0.78,-2.14,0.59,-0.65,0.08,-0.14,0.71,-1.61,966.0,'no'
0.48,0.31,-1.16,2.32,1.8,-0.08,0.31,2.58,4.33,4.47,5.52,5.31,4.16,4.25,3.47,3.68,0.66,1.89,0.52,-1.18,-1.57,967.0,'no'
-0.63,0.14,1.54,0.37,-2.16,0.16,2.34,3.42,5.65,2.68,6.07,2.75,2.59,3.98,-0.23,0.7,0.87,0.24,0.23,1.23,0.39,969.0,'no'
-0.06,0.63,2.75,0.39,0.88,2.64,5.09,4.32,4.65,4.41,4.11,2.88,1.29,3.08,-0.18,1.1,0.48,-2.22,0.2,0.1,0.76,970.0,'no'
-0.81,-1.78,-0.4,-1.05,-1.71,-0.35,0.59,2.41,2.11,-0.05,1.27,3.07,4.93,5.38,5.53,2.99,0.16,1.75,2.4,1.9,0.53,974.0,'no'
1.22,2.15,1.53,1.33,1.47,4.57,5.35,3.78,3.21,3.71,3.8,3.47,0.36,1.15,2.84,-2.99,0.53,-1.05,0.59,0.03,1.2,977.0,'no'
1.43,0.89,1.4,3.69,4.78,3.86,6.47,5.55,5.57,2.51,3.5,2.42,1.56,1.89,0.43,1.14,1.17,-0.66,1.26,-0.42,-1.0,978.0,'no'
-1.12,1.6,1.04,4.1,1.87,4.93,5.13,5.26,4.79,3.18,2.35,3.11,-0.03,-0.03,-0.96,-0.46,-1.14,0.52,-1.96,0.78,-0.69,979.0,'no'
-0.26,-0.15,-2.08,-0.46,-0.46,0.5,2.18,3.47,2.36,3.15,5.95,4.57,3.23,4.51,2.06,1.31,1.24,1.4,-2.22,-0.3,0.0,980.0,'no'
0.57,-0.21,0.45,1.61,1.27,2.75,4.72,3.77,3.15,2.61,2.0,0.73,0.74,1.16,0.75,0.89,-0.01,0.45,-0.63,-0.47,0.69,981.0,'no'
-0.29,-2.21,0.7,1.92,-0.42,2.13,2.95,3.28,4.81,4.53,4.51,3.35,3.86,1.35,0.63,1.17,-0.51,1.66,-0.41,0.02,0.37,982.0,'no'
1.39,-0.93,-1.89,0.87,1.24,2.93,1.92,5.04,3.2,5.69,4.66,5.67,3.32,3.82,2.51,1.24,0.38,-2.09,0.8,0.06,-0.78,984.0,'no'
0.44,-0.37,0.06,0.21,-0.22,2.44,1.8,3.58,3.08,4.82,5.24,5.03,3.21,3.14,1.65,-2.7,-0.55,-0.9,0.01,0.35,1.6,987.0,'no'
1.7,-2.05,1.39,-0.95,0.28,1.24,1.43,2.26,4.91,3.42,5.89,5.27,3.17,2.46,2.43,0.1,0.02,-2.15,0.21,0.39,1.17,991.0,'no'
-0.1,-0.75,-0.05,2.05,-0.92,1.39,3.51,2.6,4.08,4.33,6.36,2.71,2.25,1.12,0.95,1.22,1.5,1.16,-1.19,-0.46,-0.68,992.0,'no'
-1.06,-0.97,-0.94,0.82,-1.31,2.11,4.22,3.34,4.48,5.45,5.48,5.18,4.03,3.17,0.47,-0.21,1.0,0.12,0.53,-0.57,-0.35,993.0,'no'
0.46,-0.07,1.87,-0.69,-0.04,0.6,1.56,1.97,2.78,4.32,1.62,3.24,4.85,3.72,5.64,3.27,1.78,-0.04,0.7,0.54,-0.22,994.0,'no'
-0.29,-0.84,1.51,1.19,0.0,0.61,-1.14,-0.62,2.29,0.53,2.97,2.16,3.35,5.32,6.15,5.77,4.12,5.11,1.66,0.13,0.33,995.0,'no'
0.05,0.18,2.43,1.72,2.67,3.62,4.45,5.05,4.4,4.09,2.22,1.59,0.85,-1.17,2.18,1.0,1.49,-0.07,2.09,-0.38,-0.82,996.0,'no'
-0.16,-0.76,0.0,-0.17,-0.16,0.54,2.33,3.38,4.44,5.86,3.63,4.43,6.37,2.83,1.16,1.55,-1.06,-1.33,0.7,0.78,-0.26,999.0,'no'
-0.13,-1.65,-1.34,-0.84,0.92,-1.11,0.15,1.23,1.41,0.99,1.64,3.16,6.49,3.8,6.13,5.89,3.85,2.57,3.07,1.6,-0.18,1000.0,'no'
-0.35,-0.4,0.17,0.05,1.05,-0.3,0.68,1.03,0.9,2.15,3.6,4.97,4.51,3.51,2.77,2.67,1.09,2.31,0.24,0.22,-0.62,1002.0,'no'
0.11,0.6,2.07,1.74,3.79,4.81,4.67,4.98,5.01,3.31,0.85,2.27,-0.16,0.56,1.5,-0.12,-1.33,0.94,-0.99,0.11,1.4,1003.0,'no'
-1.27,1.01,-0.83,0.5,-0.32,1.63,3.25,0.64,0.97,2.09,4.84,4.44,4.15,4.56,3.22,3.71,3.47,1.88,0.54,1.1,0.02,1004.0,'no'
1.2,0.31,-0.08,-0.66,0.36,0.49,-0.67,0.69,-0.27,1.3,3.91,3.86,6.38,4.32,4.11,5.49,3.68,2.99,1.13,0.03,-0.18,1005.0,'no'
-0.66,2.26,-1.35,0.13,-0.94,0.84,1.9,0.79,2.39,3.36,6.05,3.93,3.18,3.01,3.07,1.87,0.86,1.32,-0.56,-0.88,0.26,1006.0,'no'
-0.97,-0.76,0.68,1.37,-0.99,-0.32,3.39,3.92,3.22,4.19,6.93,5.21,3.85,5.39,0.92,0.82,0.76,0.33,0.07,1.14,-1.43,1007.0,'no'
0.47,-1.69,0.67,0.25,0.63,2.0,2.6,4.17,2.82,4.06,6.74,4.03,3.26,2.73,1.36,2.49,-0.22,-0.78,-0.92,0.87,1.68,1008.0,'no'
0.29,-1.32,0.28,1.71,0.17,2.39,3.92,1.79,3.53,6.37,4.82,3.79,0.98,2.35,1.68,1.07,1.4,-1.4,0.28,0.0,1.38,1009.0,'no'
-0.33,0.83,1.14,-0.11,1.78,1.36,1.11,-0.91,3.43,5.03,3.99,5.31,2.85,4.03,4.36,1.16,2.47,0.93,2.18,1.4,0.85,1010.0,'no'
-0.48,-1.41,0.02,-1.41,0.35,1.89,0.9,3.05,3.13,5.02,5.52,5.17,3.87,5.06,3.11,1.75,1.35,1.58,-1.68,0.41,-1.62,1012.0,'no'
-0.11,0.64,0.9,1.69,1.46,1.9,3.83,1.78,4.6,4.58,3.33,2.57,4.82,2.47,2.13,1.14,-0.43,0.04,-0.32,0.98,1.57,1013.0,'no'
1.33,1.54,-0.07,1.34,0.33,1.8,-0.36,2.43,2.6,3.52,4.43,2.31,4.55,3.92,2.22,1.81,1.83,-1.21,2.23,-0.86,-0.45,1015.0,'no'
0.39,-0.6,0.42,1.2,-1.95,-1.27,1.79,2.8,4.84,6.82,4.38,6.2,2.49,3.49,1.76,1.08,0.81,-0.58,-1.0,0.83,1.21,1016.0,'no'
-1.32,-0.47,1.28,-0.08,-0.13,0.1,0.76,-1.91,0.77,1.24,3.1,2.9,3.41,4.96,3.83,4.75,4.09,2.89,1.57,2.22,0.71,1020.0,'no'
2.63,1.01,0.55,-0.78,0.57,1.06,2.51,2.16,4.17,5.68,5.57,4.25,4.0,4.51,1.06,2.47,-0.89,2.2,1.32,-0.74,-0.11,1022.0,'no'
-0.8,2.11,0.79,1.22,0.01,1.21,2.55,2.51,2.75,2.98,3.03,4.21,3.73,4.11,3.5,3.31,1.25,-0.73,0.09,0.19,-0.5,1023.0,'no'
1.59,1.11,1.08,1.44,3.62,3.47,5.19,3.72,2.85,4.31,2.73,1.58,-0.56,0.8,1.44,1.33,1.28,1.24,-0.98,1.8,0.67,1024.0,'no'
0.81,0.47,-0.57,-0.62,1.01,1.48,-1.1,3.65,2.34,1.74,6.49,4.74,4.44,5.2,2.34,2.37,2.19,2.05,-0.4,1.08,-0.07,1025.0,'no'
1.62,-1.62,0.18,-0.27,0.08,0.22,-1.49,-0.19,-0.5,0.89,2.05,3.87,4.28,5.29,5.8,5.84,1.71,1.95,0.62,0.07,0.75,1026.0,'no'
-0.33,0.25,-0.4,0.95,0.14,-0.37,2.29,3.07,1.35,2.59,3.69,4.63,3.02,4.45,3.46,3.65,0.95,1.46,1.11,0.63,-0.65,1027.0,'no'
-0.96,0.58,-0.56,0.77,-1.37,1.27,2.24,0.8,1.55,4.77,4.97,6.79,2.95,3.33,5.0,3.65,0.44,1.74,2.17,0.68,0.16,1028.0,'no'
1.4,-1.4,-1.14,0.59,3.32,2.39,5.17,4.21,3.93,3.78,6.74,3.39,3.4,2.2,1.81,1.6,-0.82,1.86,-0.63,0.89,-0.92,1029.0,'no'
0.25,-0.12,0.49,-0.41,1.14,3.71,2.93,3.02,3.83,4.31,6.17,3.59,1.81,2.13,0.57,-0.89,0.69,0.53,-0.01,-1.49,0.88,1030.0,'no'
2.49,-0.1,1.53,1.29,0.2,2.62,1.83,3.67,4.44,5.51,6.99,4.24,3.78,3.6,1.07,-0.42,-0.5,-1.36,-1.44,1.63,-0.03,1032.0,'no'
-1.55,-0.76,-0.35,-0.79,0.37,0.29,3.91,2.57,2.15,3.85,7.17,4.69,3.97,3.72,1.83,0.28,-0.02,0.62,1.0,-0.19,-0.43,1035.0,'no'
-0.89,-0.29,1.47,0.28,-1.24,-0.61,2.55,2.23,2.09,1.52,4.07,3.99,4.68,1.83,6.37,3.83,0.43,0.18,1.59,-1.19,-0.14,1038.0,'no'
1.82,1.66,1.57,1.89,3.12,2.25,5.83,2.69,4.06,3.66,4.19,3.8,2.37,1.66,2.64,1.74,0.05,-0.09,-0.32,0.93,0.97,1039.0,'no'
-0.64,-1.71,1.96,2.72,1.52,1.72,3.45,3.57,4.0,3.78,3.77,3.05,3.07,1.07,0.37,-0.23,0.7,1.2,-2.33,-1.47,0.89,1040.0,'no'
-0.62,0.84,1.23,-0.55,0.09,-0.25,0.48,2.04,1.61,2.62,4.86,2.69,4.86,3.17,3.03,2.4,0.73,2.93,-0.37,0.51,-0.99,1041.0,'no'
-0.58,1.23,1.18,0.87,0.25,-0.9,0.21,1.7,1.64,3.31,2.29,3.2,4.4,4.04,5.05,4.52,2.31,1.25,2.97,-1.32,-0.2,1042.0,'no'
-0.17,-1.75,-0.67,1.15,1.55,0.84,2.38,2.26,2.71,3.38,5.7,5.91,4.99,3.33,3.21,0.42,1.0,-0.04,0.05,-0.9,0.82,1043.0,'no'
0.93,0.76,2.22,2.64,5.79,3.75,4.29,5.76,3.96,2.8,2.41,1.28,2.4,-0.82,0.28,-2.11,-2.82,-0.12,0.3,-0.39,-0.38,1045.0,'no'
-0.26,0.32,0.07,0.86,1.09,-0.56,1.79,0.19,-0.67,0.84,2.51,3.56,3.99,3.09,5.16,4.5,4.98,2.42,1.51,0.26,-0.73,1046.0,'no'
