'att1','att2','att3','att4','att5','att6','att7','att8','att9','att10','id','outlier'
8.0,99.0,792.0,12.375,0.199,0.662,1.39,158.0,524.0,114.0,1493.0,'no'
9.0,81.0,729.0,9.0,0.187,0.542,1.49,136.0,395.0,91.0,1494.0,'no'
6.0,69.0,414.0,11.5,0.28,0.744,1.4,116.0,308.0,83.0,1495.0,'no'
8.0,80.0,640.0,10.0,0.184,0.544,1.4,118.0,348.0,84.0,1496.0,'no'
7.0,128.0,896.0,18.286,0.203,0.663,1.33,182.0,594.0,137.0,1497.0,'no'
1.0,10.0,10.0,10.0,0.8,1.0,4.0,8.0,10.0,2.0,1498.0,'no'
804.0,11.0,8844.0,0.014,0.191,0.233,15.64,1689.0,2058.0,108.0,1499.0,'yes'
6.0,129.0,774.0,21.5,0.195,0.565,1.35,151.0,437.0,112.0,1500.0,'no'
5.0,52.0,260.0,10.4,0.208,0.542,1.35,54.0,141.0,40.0,1501.0,'no'
5.0,12.0,60.0,2.4,0.317,0.75,1.46,19.0,45.0,13.0,1502.0,'no'
5.0,21.0,105.0,4.2,0.295,0.733,1.48,31.0,77.0,21.0,1503.0,'no'
5.0,6.0,30.0,1.2,0.333,0.967,2.5,10.0,29.0,4.0,1504.0,'no'
5.0,38.0,190.0,7.6,0.426,0.989,1.42,81.0,188.0,57.0,1505.0,'no'
5.0,13.0,65.0,2.6,0.308,0.831,1.82,20.0,54.0,11.0,1506.0,'no'
5.0,6.0,30.0,1.2,0.367,0.767,3.67,11.0,23.0,3.0,1507.0,'no'
5.0,15.0,75.0,3.0,0.4,0.947,1.67,30.0,71.0,18.0,1508.0,'no'
5.0,53.0,265.0,10.6,0.223,0.611,1.28,59.0,162.0,46.0,1509.0,'no'
5.0,34.0,170.0,6.8,0.224,0.606,1.31,38.0,103.0,29.0,1510.0,'no'
5.0,30.0,150.0,6.0,0.36,0.947,1.26,54.0,142.0,43.0,1511.0,'no'
6.0,25.0,150.0,4.167,0.34,0.887,1.42,51.0,133.0,36.0,1512.0,'no'
6.0,2.0,12.0,0.333,0.583,1.0,7.0,7.0,12.0,1.0,1513.0,'no'
8.0,12.0,96.0,1.5,0.208,0.771,1.11,20.0,74.0,18.0,1514.0,'no'
7.0,14.0,98.0,2.0,0.255,0.735,1.56,25.0,72.0,16.0,1515.0,'no'
7.0,14.0,98.0,2.0,0.337,0.99,1.65,33.0,97.0,20.0,1516.0,'no'
7.0,8.0,56.0,1.143,0.357,1.0,2.86,20.0,56.0,7.0,1517.0,'no'
7.0,9.0,63.0,1.286,0.317,0.984,2.22,20.0,62.0,9.0,1518.0,'no'
7.0,4.0,28.0,0.571,0.357,0.571,5.0,10.0,16.0,2.0,1519.0,'no'
7.0,32.0,224.0,4.571,0.339,0.786,1.46,76.0,176.0,52.0,1520.0,'no'
9.0,29.0,261.0,3.222,0.234,0.709,1.3,61.0,185.0,47.0,1521.0,'no'
5.0,4.0,20.0,0.8,0.35,0.85,1.75,7.0,17.0,4.0,1522.0,'no'
5.0,8.0,40.0,1.6,0.425,0.975,1.55,17.0,39.0,11.0,1523.0,'no'
4.0,11.0,44.0,2.75,0.364,0.955,1.33,16.0,42.0,12.0,1524.0,'no'
6.0,50.0,300.0,8.333,0.213,0.577,1.31,64.0,173.0,49.0,1525.0,'no'
6.0,28.0,168.0,4.667,0.149,0.375,1.47,25.0,63.0,17.0,1526.0,'no'
5.0,43.0,215.0,8.6,0.233,0.8,1.35,50.0,172.0,37.0,1527.0,'no'
5.0,75.0,375.0,15.0,0.259,0.867,1.18,97.0,325.0,82.0,1528.0,'no'
4.0,18.0,72.0,4.5,0.333,0.667,1.71,24.0,48.0,14.0,1529.0,'no'
9.0,16.0,144.0,1.778,0.222,0.479,1.33,32.0,69.0,24.0,1530.0,'no'
10.0,79.0,790.0,7.9,0.163,0.42,1.25,129.0,332.0,103.0,1531.0,'no'
9.0,158.0,1422.0,17.556,0.217,0.535,1.45,308.0,761.0,212.0,1532.0,'no'
1.0,114.0,114.0,114.0,0.939,1.0,21.4,107.0,114.0,5.0,1533.0,'yes'
1.0,41.0,41.0,41.0,0.927,1.0,12.67,38.0,41.0,3.0,1534.0,'yes'
4.0,6.0,24.0,1.5,0.333,0.792,2.0,8.0,19.0,4.0,1535.0,'no'
6.0,49.0,294.0,8.167,0.241,0.633,1.42,71.0,186.0,50.0,1536.0,'no'
6.0,32.0,192.0,5.333,0.292,0.698,1.37,56.0,134.0,41.0,1537.0,'no'
7.0,37.0,259.0,5.286,0.243,0.71,1.34,63.0,184.0,47.0,1538.0,'no'
6.0,19.0,114.0,3.167,0.254,0.956,1.16,29.0,109.0,25.0,1539.0,'no'
6.0,28.0,168.0,4.667,0.292,0.875,1.29,49.0,147.0,38.0,1540.0,'no'
6.0,12.0,72.0,2.0,0.319,0.653,2.09,23.0,47.0,11.0,1541.0,'no'
4.0,28.0,112.0,7.0,0.455,1.0,1.27,51.0,112.0,40.0,1542.0,'no'
1.0,33.0,33.0,33.0,0.667,1.0,3.67,22.0,33.0,6.0,1543.0,'yes'
14.0,29.0,406.0,2.071,0.14,0.502,1.63,57.0,204.0,35.0,1544.0,'no'
1.0,106.0,106.0,106.0,0.858,1.0,15.17,91.0,106.0,6.0,1545.0,'yes'
10.0,12.0,120.0,1.2,0.183,0.392,2.2,22.0,47.0,10.0,1546.0,'no'
9.0,16.0,144.0,1.778,0.16,0.5,1.92,23.0,72.0,12.0,1547.0,'no'
9.0,16.0,144.0,1.778,0.208,0.542,2.14,30.0,78.0,14.0,1548.0,'no'
8.0,11.0,88.0,1.375,0.159,0.477,1.75,14.0,42.0,8.0,1549.0,'no'
7.0,27.0,189.0,3.857,0.164,0.397,2.58,31.0,75.0,12.0,1550.0,'no'
6.0,6.0,36.0,1.0,0.306,0.556,3.67,11.0,20.0,3.0,1551.0,'no'
6.0,13.0,78.0,2.167,0.295,0.897,1.64,23.0,70.0,14.0,1552.0,'no'
7.0,41.0,287.0,5.857,0.209,0.652,1.36,60.0,187.0,44.0,1553.0,'no'
7.0,41.0,287.0,5.857,0.22,0.756,1.47,63.0,217.0,43.0,1554.0,'no'
6.0,7.0,42.0,1.167,0.405,0.833,1.89,17.0,35.0,9.0,1555.0,'no'
6.0,13.0,78.0,2.167,0.295,0.872,1.44,23.0,68.0,16.0,1556.0,'no'
6.0,41.0,246.0,6.833,0.232,0.927,1.3,57.0,228.0,44.0,1557.0,'no'
6.0,40.0,240.0,6.667,0.221,0.983,1.26,53.0,236.0,42.0,1558.0,'no'
6.0,7.0,42.0,1.167,0.31,0.786,1.86,13.0,33.0,7.0,1559.0,'no'
4.0,12.0,48.0,3.0,0.146,1.0,1.0,7.0,48.0,7.0,1560.0,'no'
7.0,41.0,287.0,5.857,0.213,0.861,1.33,61.0,247.0,46.0,1561.0,'no'
6.0,40.0,240.0,6.667,0.313,0.996,1.27,75.0,239.0,59.0,1562.0,'no'
1.0,12.0,12.0,12.0,0.583,1.0,1.75,7.0,12.0,4.0,1563.0,'no'
6.0,11.0,66.0,1.833,0.333,0.803,1.69,22.0,53.0,13.0,1564.0,'no'
4.0,12.0,48.0,3.0,0.292,1.0,1.4,14.0,48.0,10.0,1565.0,'no'
6.0,41.0,246.0,6.833,0.224,0.85,1.2,55.0,209.0,46.0,1566.0,'no'
7.0,40.0,280.0,5.714,0.229,0.686,1.28,64.0,192.0,50.0,1567.0,'no'
9.0,23.0,207.0,2.556,0.213,0.507,1.57,44.0,105.0,28.0,1568.0,'no'
9.0,23.0,207.0,2.556,0.246,0.57,1.82,51.0,118.0,28.0,1569.0,'no'
8.0,17.0,136.0,2.125,0.265,0.566,1.71,36.0,77.0,21.0,1570.0,'no'
7.0,37.0,259.0,5.286,0.301,0.691,1.81,78.0,179.0,43.0,1571.0,'no'
7.0,54.0,378.0,7.714,0.267,0.619,1.42,101.0,234.0,71.0,1572.0,'no'
5.0,32.0,160.0,6.4,0.431,0.988,1.47,69.0,158.0,47.0,1573.0,'no'
5.0,13.0,65.0,2.6,0.415,0.938,1.69,27.0,61.0,16.0,1574.0,'no'
6.0,17.0,102.0,2.833,0.255,0.745,1.18,26.0,76.0,22.0,1575.0,'no'
6.0,13.0,78.0,2.167,0.308,0.872,1.6,24.0,68.0,15.0,1576.0,'no'
6.0,14.0,84.0,2.333,0.274,0.893,1.64,23.0,75.0,14.0,1577.0,'no'
6.0,14.0,84.0,2.333,0.274,0.929,1.28,23.0,78.0,18.0,1578.0,'no'
6.0,17.0,102.0,2.833,0.382,0.951,1.63,39.0,97.0,24.0,1579.0,'no'
5.0,13.0,65.0,2.6,0.262,0.692,1.42,17.0,45.0,12.0,1580.0,'no'
5.0,13.0,65.0,2.6,0.246,0.831,1.33,16.0,54.0,12.0,1581.0,'no'
4.0,14.0,56.0,3.5,0.268,0.732,1.67,15.0,41.0,9.0,1582.0,'no'
6.0,24.0,144.0,4.0,0.257,0.771,1.42,37.0,111.0,26.0,1583.0,'no'
6.0,13.0,78.0,2.167,0.282,0.936,1.57,22.0,73.0,14.0,1584.0,'no'
7.0,41.0,287.0,5.857,0.185,0.638,1.51,53.0,183.0,35.0,1585.0,'no'
7.0,41.0,287.0,5.857,0.226,0.784,1.48,65.0,225.0,44.0,1586.0,'no'
1.0,27.0,27.0,27.0,0.407,1.0,1.83,11.0,27.0,6.0,1587.0,'yes'
1.0,41.0,41.0,41.0,0.78,1.0,4.57,32.0,41.0,7.0,1588.0,'yes'
10.0,12.0,120.0,1.2,0.225,0.558,2.7,27.0,67.0,10.0,1589.0,'no'
9.0,21.0,189.0,2.333,0.175,0.513,1.65,33.0,97.0,20.0,1590.0,'no'
9.0,15.0,135.0,1.667,0.178,0.556,1.6,24.0,75.0,15.0,1591.0,'no'
9.0,17.0,153.0,1.889,0.183,0.529,1.75,28.0,81.0,16.0,1592.0,'no'
10.0,19.0,190.0,1.9,0.142,0.326,3.0,27.0,62.0,9.0,1593.0,'no'
10.0,12.0,120.0,1.2,0.142,0.317,2.83,17.0,38.0,6.0,1594.0,'no'
8.0,16.0,128.0,2.0,0.242,0.602,1.94,31.0,77.0,16.0,1595.0,'no'
7.0,16.0,112.0,2.286,0.25,0.527,2.0,28.0,59.0,14.0,1596.0,'no'
1.0,22.0,22.0,22.0,0.5,1.0,1.83,11.0,22.0,6.0,1597.0,'yes'
3.0,9.0,27.0,3.0,0.296,1.0,1.33,8.0,27.0,6.0,1598.0,'no'
10.0,58.0,580.0,5.8,0.081,0.224,1.62,47.0,130.0,29.0,1599.0,'no'
7.0,182.0,1274.0,26.0,0.203,0.62,1.27,259.0,790.0,204.0,1600.0,'no'
9.0,73.0,657.0,8.111,0.174,0.434,1.44,114.0,285.0,79.0,1601.0,'no'
9.0,107.0,963.0,11.889,0.204,0.683,1.42,196.0,658.0,138.0,1602.0,'no'
9.0,18.0,162.0,2.0,0.278,0.716,1.67,45.0,116.0,27.0,1603.0,'no'
7.0,125.0,875.0,17.857,0.27,0.858,1.4,236.0,751.0,168.0,1604.0,'no'
10.0,53.0,530.0,5.3,0.215,0.781,1.44,114.0,414.0,79.0,1605.0,'no'
8.0,43.0,344.0,5.375,0.212,0.721,1.4,73.0,248.0,52.0,1606.0,'no'
7.0,8.0,56.0,1.143,0.375,0.964,1.62,21.0,54.0,13.0,1607.0,'no'
8.0,30.0,240.0,3.75,0.233,0.833,1.24,56.0,200.0,45.0,1608.0,'no'
6.0,59.0,354.0,9.833,0.268,0.692,1.27,95.0,245.0,75.0,1609.0,'no'
6.0,7.0,42.0,1.167,0.262,0.786,1.83,11.0,33.0,6.0,1610.0,'no'
5.0,17.0,85.0,3.4,0.4,0.965,1.31,34.0,82.0,26.0,1611.0,'no'
5.0,3.0,15.0,0.6,0.6,1.0,4.5,9.0,15.0,2.0,1612.0,'no'
7.0,6.0,42.0,0.857,0.476,0.881,1.82,20.0,37.0,11.0,1613.0,'no'
7.0,33.0,231.0,4.714,0.342,0.74,1.49,79.0,171.0,53.0,1614.0,'no'
7.0,19.0,133.0,2.714,0.406,1.0,1.69,54.0,133.0,32.0,1615.0,'no'
7.0,17.0,119.0,2.429,0.395,0.782,1.81,47.0,93.0,26.0,1616.0,'no'
7.0,16.0,112.0,2.286,0.304,0.696,1.36,34.0,78.0,25.0,1617.0,'no'
9.0,19.0,171.0,2.111,0.269,0.643,1.35,46.0,110.0,34.0,1618.0,'no'
7.0,18.0,126.0,2.571,0.27,0.714,1.36,34.0,90.0,25.0,1619.0,'no'
6.0,6.0,36.0,1.0,0.361,0.778,1.63,13.0,28.0,8.0,1620.0,'no'
5.0,11.0,55.0,2.2,0.345,0.873,1.46,19.0,48.0,13.0,1621.0,'no'
5.0,16.0,80.0,3.2,0.425,1.0,1.36,34.0,80.0,25.0,1622.0,'no'
5.0,8.0,40.0,1.6,0.6,0.975,2.18,24.0,39.0,11.0,1623.0,'no'
7.0,29.0,203.0,4.143,0.286,0.67,1.71,58.0,136.0,34.0,1624.0,'no'
9.0,21.0,189.0,2.333,0.243,0.757,1.31,46.0,143.0,35.0,1625.0,'no'
9.0,46.0,414.0,5.111,0.242,0.737,1.47,100.0,305.0,68.0,1626.0,'no'
9.0,8.0,72.0,0.889,0.264,1.0,1.27,19.0,72.0,15.0,1627.0,'no'
9.0,55.0,495.0,6.111,0.251,0.808,1.43,124.0,400.0,87.0,1628.0,'no'
8.0,23.0,184.0,2.875,0.277,0.832,1.7,51.0,153.0,30.0,1629.0,'no'
7.0,49.0,343.0,7.0,0.318,0.735,1.54,109.0,252.0,71.0,1630.0,'no'
5.0,17.0,85.0,3.4,0.412,0.941,1.75,35.0,80.0,20.0,1631.0,'no'
5.0,3.0,15.0,0.6,0.6,0.867,4.5,9.0,13.0,2.0,1632.0,'no'
8.0,26.0,208.0,3.25,0.25,0.808,1.37,52.0,168.0,38.0,1633.0,'no'
8.0,27.0,216.0,3.375,0.208,0.852,1.45,45.0,184.0,31.0,1634.0,'no'
7.0,14.0,98.0,2.0,0.327,1.0,1.6,32.0,98.0,20.0,1635.0,'no'
7.0,18.0,126.0,2.571,0.206,0.651,2.17,26.0,82.0,12.0,1636.0,'no'
7.0,9.0,63.0,1.286,0.349,0.905,2.2,22.0,57.0,10.0,1637.0,'no'
7.0,4.0,28.0,0.571,0.286,0.964,8.0,8.0,27.0,1.0,1638.0,'no'
7.0,14.0,98.0,2.0,0.296,0.898,1.61,29.0,88.0,18.0,1639.0,'no'
7.0,19.0,133.0,2.714,0.331,0.767,1.42,44.0,102.0,31.0,1640.0,'no'
8.0,27.0,216.0,3.375,0.269,0.764,1.29,58.0,165.0,45.0,1641.0,'no'
7.0,4.0,28.0,0.571,0.321,1.0,3.0,9.0,28.0,3.0,1642.0,'no'
7.0,38.0,266.0,5.429,0.301,0.85,1.45,80.0,226.0,55.0,1643.0,'no'
7.0,33.0,231.0,4.714,0.299,0.848,1.44,69.0,196.0,48.0,1644.0,'no'
7.0,9.0,63.0,1.286,0.365,0.857,1.77,23.0,54.0,13.0,1645.0,'no'
7.0,6.0,42.0,0.857,0.452,1.0,1.9,19.0,42.0,10.0,1646.0,'no'
7.0,30.0,210.0,4.286,0.352,0.79,1.54,74.0,166.0,48.0,1647.0,'no'
7.0,8.0,56.0,1.143,0.286,0.732,1.78,16.0,41.0,9.0,1648.0,'no'
9.0,46.0,414.0,5.111,0.242,0.575,1.43,100.0,238.0,70.0,1649.0,'no'
9.0,220.0,1980.0,24.444,0.23,0.758,1.44,456.0,1501.0,316.0,1650.0,'no'
8.0,38.0,304.0,4.75,0.25,0.73,1.38,76.0,222.0,55.0,1651.0,'no'
9.0,251.0,2259.0,27.889,0.187,0.672,1.33,423.0,1517.0,317.0,1652.0,'no'
10.0,151.0,1510.0,15.1,0.193,0.77,1.48,291.0,1162.0,197.0,1653.0,'no'
7.0,29.0,203.0,4.143,0.305,0.837,1.48,62.0,170.0,42.0,1654.0,'no'
7.0,13.0,91.0,1.857,0.264,0.648,1.41,24.0,59.0,17.0,1655.0,'no'
7.0,54.0,378.0,7.714,0.254,0.608,1.39,96.0,230.0,69.0,1656.0,'no'
7.0,7.0,49.0,1.0,0.408,0.857,2.22,20.0,42.0,9.0,1657.0,'no'
7.0,11.0,77.0,1.571,0.312,0.844,1.5,24.0,65.0,16.0,1658.0,'no'
9.0,49.0,441.0,5.444,0.265,0.744,1.6,117.0,328.0,73.0,1659.0,'no'
7.0,27.0,189.0,3.857,0.28,0.947,1.33,53.0,179.0,40.0,1660.0,'no'
7.0,21.0,147.0,3.0,0.354,0.939,1.63,52.0,138.0,32.0,1661.0,'no'
7.0,19.0,133.0,2.714,0.346,1.0,1.44,46.0,133.0,32.0,1662.0,'no'
8.0,41.0,328.0,5.125,0.232,0.527,1.55,76.0,173.0,49.0,1663.0,'no'
8.0,63.0,504.0,7.875,0.256,0.694,1.52,129.0,350.0,85.0,1664.0,'no'
8.0,47.0,376.0,5.875,0.221,0.702,1.26,83.0,264.0,66.0,1665.0,'no'
9.0,56.0,504.0,6.222,0.21,0.603,1.26,106.0,304.0,84.0,1666.0,'no'
9.0,22.0,198.0,2.444,0.192,0.697,1.31,38.0,138.0,29.0,1667.0,'no'
9.0,5.0,45.0,0.556,0.244,0.867,2.2,11.0,39.0,5.0,1668.0,'no'
6.0,22.0,132.0,3.667,0.326,1.0,1.3,43.0,132.0,33.0,1669.0,'no'
7.0,16.0,112.0,2.286,0.259,0.705,1.38,29.0,79.0,21.0,1670.0,'no'
8.0,81.0,648.0,10.125,0.221,0.591,1.29,143.0,383.0,111.0,1671.0,'no'
5.0,15.0,75.0,3.0,0.36,0.933,1.35,27.0,70.0,20.0,1672.0,'no'
5.0,5.0,25.0,1.0,0.44,1.0,1.57,11.0,25.0,7.0,1673.0,'no'
9.0,135.0,1215.0,15.0,0.249,0.626,1.56,302.0,761.0,193.0,1674.0,'no'
7.0,21.0,147.0,3.0,0.34,0.85,1.35,50.0,125.0,37.0,1675.0,'no'
7.0,87.0,609.0,12.429,0.232,0.589,1.27,141.0,359.0,111.0,1676.0,'no'
7.0,8.0,56.0,1.143,0.375,1.0,1.62,21.0,56.0,13.0,1677.0,'no'
7.0,35.0,245.0,5.0,0.31,1.0,1.55,76.0,245.0,49.0,1678.0,'no'
7.0,14.0,98.0,2.0,0.388,0.847,1.65,38.0,83.0,23.0,1679.0,'no'
7.0,11.0,77.0,1.571,0.364,0.922,1.75,28.0,71.0,16.0,1680.0,'no'
7.0,13.0,91.0,1.857,0.297,0.835,1.69,27.0,76.0,16.0,1681.0,'no'
7.0,9.0,63.0,1.286,0.317,0.81,1.54,20.0,51.0,13.0,1682.0,'no'
7.0,41.0,287.0,5.857,0.345,0.777,1.55,99.0,223.0,64.0,1683.0,'no'
7.0,46.0,322.0,6.571,0.354,1.0,1.46,114.0,322.0,78.0,1684.0,'no'
7.0,20.0,140.0,2.857,0.35,0.757,1.58,49.0,106.0,31.0,1685.0,'no'
5.0,14.0,70.0,2.8,0.414,0.943,1.38,29.0,66.0,21.0,1686.0,'no'
10.0,262.0,2620.0,26.2,0.179,0.606,1.36,469.0,1587.0,344.0,1687.0,'no'
10.0,49.0,490.0,4.9,0.196,0.751,1.26,96.0,368.0,76.0,1688.0,'no'
7.0,21.0,147.0,3.0,0.327,0.728,1.41,48.0,107.0,34.0,1689.0,'no'
9.0,49.0,441.0,5.444,0.231,0.685,1.46,102.0,302.0,70.0,1690.0,'no'
7.0,23.0,161.0,3.286,0.248,0.944,1.21,40.0,152.0,33.0,1691.0,'no'
7.0,5.0,35.0,0.714,0.257,0.571,2.25,9.0,20.0,4.0,1692.0,'no'
9.0,37.0,333.0,4.111,0.213,0.706,1.54,71.0,235.0,46.0,1693.0,'no'
6.0,17.0,102.0,2.833,0.275,0.824,1.33,28.0,84.0,21.0,1694.0,'no'
6.0,11.0,66.0,1.833,0.303,0.712,1.54,20.0,47.0,13.0,1695.0,'no'
6.0,6.0,36.0,1.0,0.417,0.944,1.5,15.0,34.0,10.0,1696.0,'no'
9.0,214.0,1926.0,23.778,0.23,0.748,1.44,443.0,1440.0,307.0,1697.0,'no'
7.0,43.0,301.0,6.143,0.246,0.947,1.32,74.0,285.0,56.0,1698.0,'no'
9.0,56.0,504.0,6.222,0.196,0.617,1.24,99.0,311.0,80.0,1699.0,'no'
7.0,11.0,77.0,1.571,0.312,0.987,1.2,24.0,76.0,20.0,1700.0,'no'
7.0,33.0,231.0,4.714,0.342,0.848,1.98,79.0,196.0,40.0,1701.0,'no'
8.0,23.0,184.0,2.875,0.31,0.88,1.84,57.0,162.0,31.0,1702.0,'no'
7.0,23.0,161.0,3.286,0.329,1.0,1.39,53.0,161.0,38.0,1703.0,'no'
7.0,11.0,77.0,1.571,0.351,0.922,1.59,27.0,71.0,17.0,1704.0,'no'
7.0,20.0,140.0,2.857,0.364,0.871,1.46,51.0,122.0,35.0,1705.0,'no'
7.0,49.0,343.0,7.0,0.3,0.72,1.34,103.0,247.0,77.0,1706.0,'no'
10.0,38.0,380.0,3.8,0.195,0.55,1.48,74.0,209.0,50.0,1707.0,'no'
7.0,15.0,105.0,2.143,0.314,1.0,1.57,33.0,105.0,21.0,1708.0,'no'
7.0,66.0,462.0,9.429,0.294,0.924,1.46,136.0,427.0,93.0,1709.0,'no'
9.0,54.0,486.0,6.0,0.27,0.852,1.49,131.0,414.0,88.0,1710.0,'no'
9.0,49.0,441.0,5.444,0.272,0.791,1.38,120.0,349.0,87.0,1711.0,'no'
8.0,11.0,88.0,1.375,0.25,0.83,1.29,22.0,73.0,17.0,1712.0,'no'
7.0,36.0,252.0,5.143,0.365,0.96,1.67,92.0,242.0,55.0,1713.0,'no'
7.0,29.0,203.0,4.143,0.36,0.936,1.4,73.0,190.0,52.0,1714.0,'no'
7.0,11.0,77.0,1.571,0.351,0.961,1.35,27.0,74.0,20.0,1715.0,'no'
7.0,26.0,182.0,3.714,0.352,1.0,1.36,64.0,182.0,47.0,1716.0,'no'
7.0,9.0,63.0,1.286,0.286,0.968,1.2,18.0,61.0,15.0,1717.0,'no'
7.0,31.0,217.0,4.429,0.276,0.788,1.25,60.0,171.0,48.0,1718.0,'no'
7.0,9.0,63.0,1.286,0.381,0.952,1.85,24.0,60.0,13.0,1719.0,'no'
8.0,27.0,216.0,3.375,0.236,0.685,1.31,51.0,148.0,39.0,1720.0,'no'
8.0,4.0,32.0,0.5,0.375,1.0,2.4,12.0,32.0,5.0,1721.0,'no'
8.0,5.0,40.0,0.625,0.375,0.95,1.67,15.0,38.0,9.0,1722.0,'no'
5.0,5.0,25.0,1.0,0.52,1.0,2.17,13.0,25.0,6.0,1723.0,'no'
7.0,15.0,105.0,2.143,0.229,0.981,1.41,24.0,103.0,17.0,1724.0,'no'
7.0,37.0,259.0,5.286,0.305,1.0,1.46,79.0,259.0,54.0,1725.0,'no'
7.0,9.0,63.0,1.286,0.302,0.905,1.46,19.0,57.0,13.0,1726.0,'no'
7.0,11.0,77.0,1.571,0.364,1.0,1.33,28.0,77.0,21.0,1727.0,'no'
7.0,19.0,133.0,2.714,0.361,0.917,1.5,48.0,122.0,32.0,1728.0,'no'
7.0,8.0,56.0,1.143,0.357,0.893,2.22,20.0,50.0,9.0,1729.0,'no'
9.0,55.0,495.0,6.111,0.259,0.699,1.47,128.0,346.0,87.0,1730.0,'no'
7.0,29.0,203.0,4.143,0.365,0.946,2.0,74.0,192.0,37.0,1731.0,'no'
7.0,4.0,28.0,0.571,0.25,0.857,2.33,7.0,24.0,3.0,1732.0,'no'
7.0,14.0,98.0,2.0,0.337,0.98,1.83,33.0,96.0,18.0,1733.0,'no'
7.0,17.0,119.0,2.429,0.286,0.916,1.31,34.0,109.0,26.0,1734.0,'no'
7.0,38.0,266.0,5.429,0.226,0.639,1.4,60.0,170.0,43.0,1735.0,'no'
8.0,23.0,184.0,2.875,0.239,0.554,1.76,44.0,102.0,25.0,1736.0,'no'
9.0,41.0,369.0,4.556,0.244,0.661,1.32,90.0,244.0,68.0,1737.0,'no'
6.0,33.0,198.0,5.5,0.268,0.848,1.39,53.0,168.0,38.0,1738.0,'no'
6.0,4.0,24.0,0.667,0.458,1.0,2.2,11.0,24.0,5.0,1739.0,'no'
6.0,19.0,114.0,3.167,0.36,0.711,1.58,41.0,81.0,26.0,1740.0,'no'
6.0,49.0,294.0,8.167,0.286,0.694,1.38,84.0,204.0,61.0,1741.0,'no'
7.0,13.0,91.0,1.857,0.297,0.857,1.17,27.0,78.0,23.0,1742.0,'no'
7.0,13.0,91.0,1.857,0.374,0.978,1.79,34.0,89.0,19.0,1743.0,'no'
7.0,30.0,210.0,4.286,0.305,0.871,1.64,64.0,183.0,39.0,1744.0,'no'
7.0,14.0,98.0,2.0,0.378,1.0,1.95,37.0,98.0,19.0,1745.0,'no'
7.0,14.0,98.0,2.0,0.337,0.786,1.38,33.0,77.0,24.0,1746.0,'no'
7.0,18.0,126.0,2.571,0.365,0.968,2.0,46.0,122.0,23.0,1747.0,'no'
7.0,7.0,49.0,1.0,0.245,1.0,1.71,12.0,49.0,7.0,1748.0,'no'
7.0,26.0,182.0,3.714,0.269,0.929,1.23,49.0,169.0,40.0,1749.0,'no'
6.0,17.0,102.0,2.833,0.324,1.0,1.32,33.0,102.0,25.0,1750.0,'no'
6.0,9.0,54.0,1.5,0.296,0.796,1.23,16.0,43.0,13.0,1751.0,'no'
6.0,26.0,156.0,4.333,0.34,0.974,1.33,53.0,152.0,40.0,1752.0,'no'
5.0,5.0,25.0,1.0,0.36,1.0,1.29,9.0,25.0,7.0,1753.0,'no'
9.0,48.0,432.0,5.333,0.273,0.685,1.42,118.0,296.0,83.0,1754.0,'no'
7.0,31.0,217.0,4.429,0.313,0.853,1.58,68.0,185.0,43.0,1755.0,'no'
7.0,42.0,294.0,6.0,0.333,0.844,1.46,98.0,248.0,67.0,1756.0,'no'
7.0,46.0,322.0,6.571,0.304,0.745,1.53,98.0,240.0,64.0,1757.0,'no'
5.0,11.0,55.0,2.2,0.455,1.0,1.67,25.0,55.0,15.0,1758.0,'no'
9.0,21.0,189.0,2.333,0.206,0.778,1.22,39.0,147.0,32.0,1759.0,'no'
9.0,58.0,522.0,6.444,0.203,0.531,1.34,106.0,277.0,79.0,1760.0,'no'
9.0,49.0,441.0,5.444,0.265,0.653,1.36,117.0,288.0,86.0,1761.0,'no'
9.0,8.0,72.0,0.889,0.222,0.736,1.78,16.0,53.0,9.0,1762.0,'no'
9.0,22.0,198.0,2.444,0.227,0.934,1.61,45.0,185.0,28.0,1763.0,'no'
7.0,32.0,224.0,4.571,0.232,0.804,1.3,52.0,180.0,40.0,1764.0,'no'
9.0,19.0,171.0,2.111,0.222,0.673,1.31,38.0,115.0,29.0,1765.0,'no'
6.0,18.0,108.0,3.0,0.306,0.787,1.32,33.0,85.0,25.0,1766.0,'no'
7.0,15.0,105.0,2.143,0.333,0.838,1.46,35.0,88.0,24.0,1767.0,'no'
7.0,16.0,112.0,2.286,0.304,0.955,1.13,34.0,107.0,30.0,1768.0,'no'
9.0,32.0,288.0,3.556,0.24,0.913,1.5,69.0,263.0,46.0,1769.0,'no'
7.0,56.0,392.0,8.0,0.227,0.602,1.25,89.0,236.0,71.0,1770.0,'no'
8.0,16.0,128.0,2.0,0.234,0.922,1.58,30.0,118.0,19.0,1771.0,'no'
6.0,7.0,42.0,1.167,0.262,0.786,1.38,11.0,33.0,8.0,1772.0,'no'
6.0,33.0,198.0,5.5,0.247,0.813,1.2,49.0,161.0,41.0,1773.0,'no'
6.0,10.0,60.0,1.667,0.333,0.75,1.54,20.0,45.0,13.0,1774.0,'no'
6.0,25.0,150.0,4.167,0.273,0.787,1.17,41.0,118.0,35.0,1775.0,'no'
9.0,19.0,171.0,2.111,0.251,0.977,1.34,43.0,167.0,32.0,1776.0,'no'
